Suburb,Rooms,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,Propertycount
Toorak,3,2820000,4.6,3142,3,2,2,600,205,7217
Toorak,2,810000,4.6,3142,2,2,2,0,94,7217
Toorak,3,2840000,4.6,3142,3,2,4,1317,228,7217
Toorak,3,2700000,4.6,3142,3,2,2,294,220,7217
Toorak,1,515501,4.6,3142,1,1,1,0,,7217
Toorak,1,611000,4.6,3142,1,1,1,0,,7217
Toorak,4,4000000,4.6,3142,4,4,4,324,60,7217
Toorak,1,405000,4.6,3142,1,1,1,0,,7217
Toorak,3,6250000,4.6,3142,3,3,2,564,342,7217
Toorak,4,4500000,4.6,3142,4,3,2,732,367,7217
Toorak,4,2025000,4.6,3142,4,2,2,237,,7217
Toorak,1,541000,4.6,3142,1,1,1,0,57,7217
Toorak,3,1550000,4.6,3142,3,2,2,117,214,7217
Toorak,3,2205000,4.6,3142,4,2,2,0,185,7217
Toorak,2,1100000,4.6,3142,3,2,2,0,,7217
Toorak,2,490000,4.6,3142,2,1,1,0,,7217
Toorak,3,1300000,4.6,3142,3,1,1,266,,7217
Toorak,3,2050000,4.6,3142,3,2,2,339,,7217
Toorak,5,2170000,4.6,3142,3,1,0,333,,7217
Toorak,3,950000,4.6,3142,3,1,1,57,107,7217
Toorak,2,531000,4.6,3142,2,1,1,0,,7217
Toorak,2,575000,4.6,3142,2,1,1,0,,7217
Toorak,1,366000,4.6,3142,1,1,1,0,35,7217
Toorak,4,2620000,4.6,3142,4,2,2,516,286,7217
Toorak,3,1900000,4.6,3142,3,2,1,268,139,7217
Toorak,2,1210000,4.6,3142,2,2,2,101,,7217
Toorak,4,4000000,4.6,3142,4,2,2,684,331,7217
Toorak,2,540000,4.6,3142,2,1,1,0,,7217
Toorak,2,857000,4.6,3142,2,0,0,0,,7217
Toorak,3,4200000,4.6,3142,4,4,2,565,331,7217
Toorak,2,3260000,4.6,3142,2,2,2,334,,7217
Toorak,2,1900000,4.6,3142,2,2,0,218,,7217
Toorak,2,690000,4.6,3142,2,1,1,0,83,7217
Toorak,2,2100000,4.6,3142,2,2,3,457,,7217
Toorak,1,460000,4.6,3142,1,1,1,0,7,7217
Toorak,2,1400000,4.6,3142,2,2,2,2927,,7217
Toorak,2,511000,4.6,3142,2,1,2,0,68,7217
Toorak,2,645000,4.6,3142,2,1,1,0,,7217
Toorak,3,910000,4.6,3142,3,2,2,0,136,7217
Toorak,3,2250000,4.6,3142,3,3,2,575,205,7217
Toorak,2,525000,4.6,3142,2,1,1,0,82,7217
Toorak,3,3270000,4.6,3142,3,2,1,363,215,7217
Toorak,2,866000,4.6,3142,2,0,0,0,,7217
Toorak,3,1170000,4.6,3142,3,1,1,405,,7217
Toorak,2,920000,4.6,3142,2,1,1,0,,7217
Viewbank,4,910000,13.8,3084,4,2,2,626,,2698
Viewbank,3,960000,13.8,3084,4,2,2,656,183,2698
Viewbank,2,556000,13.8,3084,2,1,1,195,,2698
Viewbank,4,1010000,13.8,3084,4,3,2,669,163,2698
Viewbank,3,880000,13.8,3084,3,2,4,704,167,2698
Viewbank,4,920250,13.8,3084,4,2,2,558,,2698
Viewbank,4,1080000,13.8,3084,4,1,2,676,,2698
Viewbank,3,770000,13.8,3084,3,2,2,577,135,2698
Viewbank,4,730000,13.8,3084,4,1,1,865,172,2698
Viewbank,3,820000,13.8,3084,3,2,2,555,,2698
Viewbank,4,1102500,13.8,3084,4,2,1,659,189,2698
Viewbank,4,1005000,13.8,3084,4,2,1,696,183,2698
Viewbank,2,555000,13.8,3084,2,1,2,197,90,2698
Viewbank,2,546000,13.8,3084,2,1,1,177,100,2698
Viewbank,3,765000,13.8,3084,3,1,2,608,138,2698
Viewbank,3,920000,13.8,3084,3,2,2,834,143,2698
Viewbank,5,895000,13.8,3084,5,3,2,648,,2698
Viewbank,3,775000,13.8,3084,5,3,2,586,,2698
Viewbank,3,440000,13.8,3084,3,1,1,416,,2698
Viewbank,4,1042500,13.8,3084,4,2,2,648,,2698
Viewbank,5,1025000,13.8,3084,5,3,2,531,233,2698
Viewbank,4,940000,13.8,3084,4,3,2,574,,2698
Viewbank,4,895000,13.8,3084,4,2,2,700,18,2698
Viewbank,3,820000,13.8,3084,3,2,2,628,177,2698
Viewbank,3,870000,13.8,3084,3,1,2,698,137,2698
Viewbank,4,1085000,13.8,3084,4,3,2,599,,2698
Viewbank,3,915000,13.8,3084,3,2,2,769,,2698
Viewbank,4,1050000,13.8,3084,4,2,2,660,202,2698
Watsonia,3,660000,14.9,3087,3,1,0,583,124,2329
Watsonia,3,581000,14.9,3087,3,2,2,567,100,2329
Watsonia,3,1000000,14.9,3087,3,2,2,739,,2329
Watsonia,3,785000,14.9,3087,3,1,2,0,,2329
Watsonia,3,600000,14.9,3087,3,1,1,605,129,2329
Watsonia,3,690000,14.9,3087,3,2,1,308,129,2329
Watsonia,3,582000,14.9,3087,3,1,0,302,90,2329
Watsonia,3,740000,14.9,3087,3,1,1,591,104,2329
Watsonia,3,671000,14.9,3087,3,2,2,280,163,2329
Watsonia,3,741000,14.9,3087,3,1,1,671,103,2329
Watsonia,4,706000,14.9,3087,4,1,2,581,,2329
Watsonia,3,725000,14.9,3087,3,1,1,545,,2329
Watsonia,3,808000,14.9,3087,3,2,2,265,260,2329
Watsonia,3,711000,14.9,3087,3,1,2,658,,2329
Watsonia,3,537000,14.9,3087,3,1,2,327,95,2329
Watsonia,3,1040000,14.9,3087,3,2,1,903,131,2329
Watsonia,4,1171000,14.9,3087,3,3,2,670,325,2329
Watsonia,2,662000,14.9,3087,2,1,2,605,114,2329
Watsonia,3,800000,14.9,3087,4,2,2,595,,2329
Watsonia,3,922000,14.9,3087,3,1,2,798,153,2329
Watsonia,2,485000,14.9,3087,2,1,1,184,,2329
Watsonia,3,860500,14.9,3087,3,2,0,767,147,2329
Watsonia,3,702000,14.9,3087,3,1,1,604,97,2329
Watsonia,3,627500,14.9,3087,3,1,1,319,96,2329
Watsonia,3,632000,14.9,3087,3,1,2,650,,2329
Watsonia,3,601000,14.9,3087,3,1,1,653,,2329
Watsonia,3,549000,14.9,3087,3,1,1,0,89,2329
Watsonia,2,342500,14.9,3087,2,1,1,0,,2329
Watsonia,2,701000,14.9,3087,4,1,2,762,98,2329
Watsonia,3,645000,14.9,3087,3,1,1,355,111,2329
Watsonia,3,838000,14.9,3087,3,1,2,828,,2329
West Melbourne,3,1010000,1.9,3003,3,3,2,0,132,2230
West Melbourne,3,650000,1.9,3003,3,2,1,0,,2230
West Melbourne,3,1260000,1.9,3003,2,3,2,506,195,2230
West Melbourne,1,460000,1.9,3003,1,1,1,0,52,2230
West Melbourne,3,2370000,1.9,3003,3,3,2,265,280,2230
West Melbourne,2,800000,1.9,3003,2,2,2,54,89,2230
West Melbourne,1,550000,1.9,3003,1,1,1,0,207,2230
West Melbourne,3,660000,1.9,3003,3,2,1,0,100,2230
West Melbourne,2,1055000,1.9,3003,2,1,1,0,154,2230
West Melbourne,3,995000,1.9,3003,3,1,1,0,153,2230
West Melbourne,3,1130000,1.9,3003,3,2,2,116,,2230
West Melbourne,1,443000,1.9,3003,1,1,1,547,58,2230
West Melbourne,3,1120000,1.9,3003,3,3,1,801,122,2230
West Melbourne,1,482000,1.9,3003,1,1,1,0,62,2230
West Melbourne,2,620000,1.9,3003,2,1,1,0,83,2230
West Melbourne,4,2100000,1.9,3003,4,1,0,440,,2230
West Melbourne,3,601000,1.9,3003,2,1,1,0,81,2230
Williamstown,4,1325000,8,3016,3,2,1,452,,6380
Williamstown,4,1400000,8,3016,4,2,1,320,160,6380
Williamstown,3,1535000,8,3016,3,1,1,507,186,6380
Williamstown,3,890000,8,3016,3,1,3,0,111,6380
Williamstown,4,1400000,8,3016,4,2,4,457,,6380
Williamstown,3,1800000,8,3016,3,2,2,332,252,6380
Williamstown,2,1050000,8,3016,2,1,4,445,148,6380
Williamstown,2,850000,8,3016,2,1,1,278,,6380
Williamstown,4,2910000,8,3016,4,3,0,338,196,6380
Williamstown,3,2910000,8,3016,3,3,2,515,286,6380
Williamstown,4,2640000,8,3016,4,2,2,650,,6380
Williamstown,3,1200000,8,3016,3,2,2,315,174,6380
Williamstown,4,3130000,8,3016,4,2,2,897,,6380
Williamstown,3,1460000,8,3016,3,1,2,373,107,6380
Williamstown,1,310000,8,3016,1,1,1,0,58,6380
Williamstown,3,1200000,8,3016,3,2,2,348,200,6380
Williamstown,3,1560000,8,3016,3,2,2,310,179,6380
Williamstown,3,1575000,8,3016,3,2,3,430,215,6380
Williamstown,2,830000,8,3016,2,1,1,84,110,6380
Williamstown,2,830000,8,3016,2,1,0,56,,6380
Williamstown,4,1085000,8,3016,3,1,2,458,,6380
Williamstown,4,1815000,8,3016,4,3,2,321,287,6380
Williamstown,3,1470000,8,3016,3,2,1,364,93,6380
Williamstown,4,2230000,8,3016,3,2,2,782,212,6380
Williamstown,3,1460000,8,3016,3,2,2,506,180,6380
Williamstown,5,1410000,8,3016,5,2,2,195,260,6380
Williamstown,2,940000,8,3016,2,1,0,166,,6380
Williamstown,4,1900000,8,3016,4,3,2,321,287,6380
Williamstown,4,1330000,8,3016,4,3,2,217,266,6380
Williamstown,3,1010000,8,3016,3,2,2,250,185,6380
Williamstown,3,1010000,8,3016,3,2,2,418,204,6380
Williamstown,2,450000,8,3016,2,1,2,0,,6380
Williamstown,2,513500,8,3016,2,1,1,0,72,6380
Williamstown,2,1000000,8,3016,2,1,0,240,,6380
Williamstown,2,415000,8,3016,2,1,1,0,,6380
Williamstown,3,906000,8,3016,3,2,2,270,,6380
Williamstown,4,1805000,8,3016,3,2,2,466,160,6380
Williamstown,4,1126000,8,3016,4,1,1,307,150,6380
Williamstown,3,935000,8,3016,3,2,1,233,194,6380
Williamstown,2,895000,8,3016,2,2,1,193,,6380
Williamstown,2,375000,8,3016,2,1,1,0,49,6380
Williamstown,3,1000000,8,3016,3,1,2,189,,6380
Williamstown,2,769000,8,3016,2,1,1,265,,6380
Williamstown,3,1270000,8,3016,3,1,2,470,,6380
Williamstown,4,1172000,8,3016,4,2,2,344,,6380
Williamstown,3,1360000,8,3016,3,1,1,477,,6380
Williamstown,4,2050000,8,3016,4,2,2,648,285,6380
Williamstown,3,975000,8,3016,3,2,2,289,158,6380
Williamstown,3,1310000,8,3016,3,2,1,185,139,6380
Williamstown,4,830000,8,3016,4,1,2,0,,6380
Williamstown,2,491500,8,3016,2,1,1,0,61,6380
Williamstown,2,547500,8,3016,2,1,1,0,60,6380
Williamstown,3,965000,8,3016,3,2,1,151,148,6380
Williamstown,3,1262000,8,3016,3,2,2,204,,6380
Williamstown,3,1210000,8,3016,3,1,0,249,85,6380
Williamstown,2,412000,8,3016,2,1,1,0,65,6380
Williamstown,2,1337500,8,3016,2,1,0,297,,6380
Williamstown,2,811000,8,3016,2,1,2,183,,6380
Williamstown,4,1630000,8,3016,4,2,2,265,197,6380
Williamstown,2,920000,8,3016,2,1,1,307,,6380
Williamstown,3,960000,8,3016,3,2,1,189,,6380
Williamstown,3,1482500,8,3016,3,2,1,506,139,6380
Williamstown,4,1300000,8,3016,4,2,2,369,250,6380
Williamstown,4,2255000,8,3016,4,1,3,765,257,6380
Williamstown,4,1860000,8,3016,4,2,0,199,242,6380
Williamstown,3,1710000,8,3016,3,2,1,260,170,6380
Williamstown,4,2440000,8,3016,4,3,3,500,278,6380
Williamstown,1,331000,8,3016,1,1,1,0,,6380
Williamstown North,2,500000,8.9,3016,2,1,1,53,,802
Williamstown North,2,400000,8.9,3016,2,1,1,0,,802
Williamstown North,5,1410000,8.9,3016,5,2,5,680,,802
Williamstown North,1,285000,8.9,3016,1,1,1,0,,802
Williamstown North,2,460000,8.9,3016,2,1,1,0,,802
Williamstown North,4,881000,8.9,3016,4,1,3,468,139,802
Williamstown North,2,380000,8.9,3016,2,1,1,0,64,802
Williamstown North,4,1440000,8.9,3016,4,3,4,672,297,802
Williamstown North,2,367500,8.9,3016,2,1,1,0,61,802
Williamstown North,3,1225000,8.9,3016,3,1,1,311,126,802
Windsor,2,580000,5.1,3181,2,2,1,0,78,4380
Windsor,3,1850000,5.1,3181,3,1,2,361,,4380
Windsor,3,825000,5.1,3181,3,1,1,0,,4380
Windsor,3,2302000,5.1,3181,3,1,4,440,144,4380
Windsor,2,1045000,5.1,3181,2,1,2,118,,4380
Windsor,4,2050000,5.1,3181,4,2,1,321,,4380
Windsor,2,611000,5.1,3181,2,1,1,598,75,4380
Windsor,2,600000,5.1,3181,2,1,1,1043,,4380
Windsor,2,800000,5.1,3181,2,1,1,0,92,4380
Windsor,1,275000,5.1,3181,1,1,1,0,44,4380
Windsor,2,1325000,5.1,3181,2,1,0,153,,4380
Windsor,3,1540000,5.1,3181,3,2,1,138,147,4380
Windsor,3,1370000,5.1,3181,3,1,2,317,112,4380
Windsor,1,372000,5.1,3181,1,1,1,0,,4380
Windsor,1,412500,5.1,3181,1,1,1,0,,4380
Windsor,1,452000,5.1,3181,1,1,1,0,46,4380
Windsor,2,450000,5.1,3181,2,1,1,1057,,4380
Windsor,1,300000,5.1,3181,1,1,1,0,,4380
Windsor,2,520000,5.1,3181,2,1,1,0,,4380
Windsor,2,650000,5.1,3181,2,2,1,0,,4380
Windsor,1,501000,5.1,3181,1,1,1,0,51,4380
Windsor,2,380000,5.1,3181,2,1,1,0,71,4380
Windsor,2,1177000,5.1,3181,2,2,2,521,122,4380
Windsor,4,1605000,5.1,3181,4,1,1,230,,4380
Windsor,2,600000,5.1,3181,2,1,1,0,83,4380
Windsor,2,1500000,5.1,3181,2,1,2,0,96,4380
Windsor,3,830000,5.1,3181,3,2,2,0,112,4380
Windsor,2,1200000,5.1,3181,2,2,1,0,111,4380
Windsor,1,300000,5.1,3181,1,1,1,705,,4380
Windsor,1,400000,5.1,3181,1,1,1,706,,4380
Windsor,2,623000,5.1,3181,2,1,1,0,,4380
Windsor,2,600000,5.1,3181,2,1,1,1452,96,4380
Windsor,2,1325000,5.1,3181,2,1,0,140,,4380
Windsor,2,518000,5.1,3181,2,1,1,0,,4380
Windsor,3,2368000,5.1,3181,3,2,1,322,,4380
Windsor,2,1350000,5.1,3181,2,1,2,181,,4380
Windsor,2,650000,5.1,3181,2,1,1,0,,4380
Windsor,3,1200000,5.1,3181,3,1,1,116,,4380
Windsor,3,1320000,5.1,3181,3,1,0,365,,4380
Windsor,2,580000,5.1,3181,2,1,1,0,,4380
Windsor,2,555000,5.1,3181,2,1,1,0,,4380
Windsor,2,474000,5.1,3181,2,1,1,0,66,4380
Windsor,2,1350000,5.1,3181,2,1,1,157,101,4380
Windsor,3,1910000,5.1,3181,3,3,1,143,89,4380
Yallambie,4,700000,15,3085,4,1,1,530,,1369
Yallambie,4,915000,15,3085,4,3,1,531,237,1369
Yallambie,3,810000,15,3085,3,2,2,568,173,1369
Yallambie,3,753000,15,3085,3,2,1,536,154,1369
Yallambie,3,602500,15,3085,3,2,2,586,140,1369
Yallambie,3,742000,15,3085,3,1,1,614,117,1369
Yallambie,4,953000,15,3085,4,2,2,551,150,1369
Yallambie,4,840000,15,3085,4,2,2,761,,1369
Yallambie,3,650000,15,3085,3,1,1,706,129,1369
Yallambie,4,793000,15,3085,4,2,1,592,,1369
Yallambie,3,731000,15,3085,3,2,2,566,156,1369
Yallambie,3,710000,15,3085,3,1,1,616,115,1369
Yallambie,3,720000,15,3085,4,2,4,535,,1369
Yallambie,3,720000,15,3085,3,2,2,555,,1369
Yallambie,3,936000,15,3085,3,2,2,587,232,1369
Yallambie,3,800000,15,3085,3,2,2,660,,1369
Yallambie,3,721000,15,3085,3,1,1,687,122,1369
Yarraville,3,1000000,7,3013,3,2,1,448,147,6543
Yarraville,2,890000,7,3013,3,1,2,471,103,6543
Yarraville,2,760000,7,3013,2,1,1,134,,6543
Yarraville,3,1165000,7,3013,3,1,0,191,105,6543
Yarraville,4,1550000,7,3013,4,2,2,427,233,6543
Yarraville,3,770000,7,3013,3,1,2,323,139,6543
Yarraville,3,871000,7,3013,3,2,2,428,100,6543
Yarraville,3,780000,7,3013,3,2,2,213,120,6543
Yarraville,2,650000,7,3013,2,1,1,0,2,6543
Yarraville,3,770000,7,3013,2,1,1,138,82,6543
Yarraville,2,890000,7,3013,2,1,0,166,,6543
Yarraville,3,960000,7,3013,3,1,1,503,,6543
Yarraville,4,1235000,7,3013,4,2,2,244,206,6543
Yarraville,3,670000,7,3013,3,2,2,152,,6543
Yarraville,2,960000,7,3013,2,2,1,159,,6543
Yarraville,2,1000000,7,3013,2,1,1,220,105,6543
Yarraville,2,710000,7,3013,2,1,0,164,,6543
Yarraville,3,1320000,7,3013,3,2,2,473,171,6543
Yarraville,3,1100000,7,3013,3,2,0,214,129,6543
Yarraville,2,782000,7,3013,2,1,1,1555,92,6543
Yarraville,3,931000,7,3013,3,1,1,442,,6543
Yarraville,3,910000,7,3013,3,3,2,197,109,6543
Yarraville,2,796000,7,3013,2,1,1,188,,6543
Yarraville,2,856000,7,3013,2,1,1,261,100,6543
Yarraville,3,670000,7,3013,3,1,1,477,120,6543
Yarraville,4,706000,7,3013,2,1,0,165,93,6543
Yarraville,3,1050000,7,3013,2,2,1,462,132,6543
Yarraville,2,410000,7,3013,2,0,0,0,,6543
Yarraville,4,1320000,7,3013,4,2,1,319,171,6543
Yarraville,3,1414000,7,3013,3,2,2,230,,6543
Yarraville,5,1815000,7,3013,5,2,2,644,172,6543
Yarraville,2,630000,7,3013,2,1,1,148,79,6543
Yarraville,4,1870000,7,3013,4,1,3,766,167,6543
Yarraville,4,1785000,7,3013,4,2,2,640,,6543
Yarraville,2,330000,7,3013,2,1,1,0,,6543
Yarraville,3,1930000,7,3013,3,1,4,902,129,6543
Yarraville,3,1035000,7,3013,3,1,2,289,,6543
Yarraville,1,510000,7,3013,1,1,2,0,83,6543
Yarraville,2,381000,7,3013,2,1,1,0,65,6543
Yarraville,3,1040000,7,3013,2,2,0,352,152,6543
Yarraville,3,1419000,7,3013,3,1,2,270,,6543
Yarraville,3,1050000,7,3013,3,1,2,442,,6543
Yarraville,1,470000,7,3013,1,1,2,0,83,6543
Yarraville,3,850000,7,3013,3,1,1,444,,6543
Yarraville,2,501344,7,3013,2,1,1,0,72,6543
Yarraville,3,796000,7,3013,3,1,1,464,120,6543
Yarraville,3,1217500,7,3013,3,3,1,217,,6543
Yarraville,2,610000,7,3013,2,0,0,94,,6543
Yarraville,3,1055000,7,3013,3,1,3,670,116,6543
Yarraville,3,620000,7,3013,3,3,1,0,141,6543
Yarraville,4,660000,7,3013,4,1,2,360,,6543
Yarraville,3,681000,7,3013,2,1,1,446,,6543
Yarraville,1,345000,7,3013,1,1,1,0,47,6543
Yarraville,3,950000,7,3013,3,1,2,240,84,6543
Yarraville,3,955000,7,3013,3,1,1,202,,6543
Yarraville,2,822000,7,3013,2,1,3,539,,6543
Yarraville,2,760000,7,3013,3,1,1,472,,6543
Yarraville,4,1200000,7,3013,4,2,2,417,157,6543
Yarraville,3,1005000,7,3013,3,1,1,438,115,6543
Yarraville,3,600000,7,3013,4,1,1,0,,6543
Yarraville,1,381000,7,3013,1,1,1,0,,6543
Yarraville,4,1150000,7,3013,4,2,2,482,,6543
Yarraville,3,1020000,7,3013,3,1,1,248,,6543
Yarraville,3,1250000,7,3013,3,2,1,249,,6543
Yarraville,4,1340000,7,3013,4,2,0,297,175,6543
Yarraville,3,865000,7,3013,3,1,1,189,87,6543
Yarraville,3,781500,7,3013,2,1,2,341,132,6543
Yarraville,4,1401000,7,3013,4,1,1,306,133,6543
Yarraville,2,630000,7,3013,2,2,2,168,121,6543
Yarraville,5,1137500,7,3013,2,3,4,446,244,6543
Yarraville,4,925000,7,3013,4,1,1,288,,6543
Yarraville,3,745000,7,3013,2,1,1,325,,6543
Yarraville,4,1158000,7,3013,4,1,3,411,96,6543
Yarraville,3,867000,7,3013,3,1,1,195,,6543
Yarraville,3,955000,7,3013,3,2,2,206,173,6543
Yarraville,3,1081000,7,3013,3,1,1,448,104,6543
Yarraville,3,725000,7,3013,3,1,5,558,128,6543
Yarraville,2,767000,7,3013,2,1,0,128,80,6543
Yarraville,2,951000,7,3013,2,1,3,486,,6543
Yarraville,4,1028000,7,3013,4,2,2,431,,6543
Yarraville,2,740000,7,3013,2,1,0,261,,6543
Yarraville,3,1450000,7,3013,3,2,2,542,211,6543
Yarraville,3,1430000,7,3013,3,3,2,386,172,6543
Yarraville,3,1275000,7,3013,3,1,2,229,128,6543
Yarraville,4,1606000,7,3013,4,2,3,455,178,6543
Yarraville,4,970000,7,3013,3,1,2,664,,6543
Yarraville,2,780000,7,3013,2,1,1,435,114,6543
Yarraville,3,670000,7,3013,3,1,1,463,119,6543
Yarraville,3,908000,7,3013,3,2,0,105,,6543
Yarraville,3,1380000,7,3013,3,2,2,235,144,6543
Yarraville,3,966000,7,3013,3,2,2,456,,6543
Yarraville,2,480500,7,3013,2,1,1,0,65,6543
Yarraville,4,1520000,7,3013,4,2,0,261,160,6543
Yarraville,3,845000,7,3013,3,1,2,494,,6543
Yarraville,5,1287000,7,3013,5,2,2,488,213,6543
Yarraville,3,980000,7,3013,3,1,2,463,,6543
Yarraville,3,800000,7,3013,3,2,1,169,150,6543
Yarraville,3,1460000,7,3013,3,1,2,463,119,6543
Yarraville,3,840000,7,3013,4,1,1,470,127,6543
Yarraville,3,900500,7,3013,2,1,1,208,100,6543
Yarraville,2,850000,7,3013,2,1,1,201,,6543
Yarraville,3,940000,7,3013,3,2,2,171,146,6543
Aberfeldie,1,380000,9.1,3040,1,1,1,0,39,1543
Aberfeldie,4,1646000,9.1,3040,4,3,2,757,157,1543
Aberfeldie,2,442000,9.1,3040,2,1,1,0,,1543
Aberfeldie,2,470000,9.1,3040,2,1,1,976,71,1543
Aberfeldie,3,760000,9.1,3040,3,1,1,321,,1543
Aberfeldie,4,1346000,9.1,3040,2,2,2,559,204,1543
Aberfeldie,2,1300000,9.1,3040,3,1,5,528,,1543
Aberfeldie,3,935000,9.1,3040,3,2,2,217,149,1543
Aberfeldie,4,3900000,9.1,3040,4,4,4,670,375,1543
Aberfeldie,3,1160000,9.1,3040,3,2,1,309,,1543
Aberfeldie,4,1150000,9.1,3040,4,2,2,578,35,1543
Aberfeldie,1,1720000,9.1,3040,3,2,1,676,136,1543
Aberfeldie,2,1705000,9.1,3040,2,1,2,809,131,1543
Aberfeldie,3,1190000,9.1,3040,3,1,1,465,115,1543
Aberfeldie,2,380000,9.1,3040,2,1,1,622,,1543
Aberfeldie,2,840000,9.1,3040,2,1,1,373,,1543
Aberfeldie,5,1740000,9.1,3040,3,3,2,839,247,1543
Aberfeldie,3,1860000,9.1,3040,3,2,2,311,,1543
Aberfeldie,3,1195000,9.1,3040,3,2,2,496,,1543
Aberfeldie,4,1200000,9.1,3040,4,2,2,578,35,1543
Aberfeldie,3,726000,9.1,3040,3,1,1,229,111,1543
Aberfeldie,4,1325000,9.1,3040,4,2,2,674,,1543
Aberfeldie,3,1300000,9.1,3040,3,3,1,593,205,1543
Aberfeldie,2,373000,9.1,3040,2,1,1,0,,1543
Aberfeldie,2,670000,9.1,3040,2,1,2,0,103,1543
Aberfeldie,5,2400000,9.1,3040,3,2,2,1315,,1543
Aberfeldie,4,1350000,9.1,3040,3,2,2,1076,180,1543
Bellfield,3,773000,9.5,3081,3,1,2,626,93,790
Bellfield,3,885000,9.5,3081,3,1,1,666,,790
Bellfield,3,770000,9.5,3081,3,1,4,762,,790
Bellfield,2,855000,9.5,3081,2,1,0,693,,790
Bellfield,3,645000,9.5,3081,3,1,2,631,109,790
Bellfield,3,720000,9.5,3081,3,2,1,231,145,790
Bellfield,3,625000,9.5,3081,3,1,2,609,93,790
Bellfield,3,828000,9.5,3081,3,1,0,641,,790
Bellfield,3,676000,9.5,3081,3,1,0,605,,790
Brunswick East,3,1310000,4.5,3057,3,1,2,456,144,5533
Brunswick East,4,856000,4.5,3057,4,2,2,136,151,5533
Brunswick East,2,580000,4.5,3057,2,1,1,0,65,5533
Brunswick East,2,675000,4.5,3057,2,2,1,0,,5533
Brunswick East,3,1350000,4.5,3057,3,1,2,407,,5533
Brunswick East,3,940000,4.5,3057,3,1,2,213,116,5533
Brunswick East,3,930000,4.5,3057,3,2,2,138,,5533
Brunswick East,3,1495000,4.5,3057,3,1,1,259,130,5533
Brunswick East,4,1550000,4.5,3057,4,2,2,470,191,5533
Brunswick East,4,1815000,4.5,3057,4,1,1,233,204,5533
Brunswick East,4,1625000,4.5,3057,4,2,2,822,145,5533
Brunswick East,3,899000,4.5,3057,3,2,1,116,124,5533
Brunswick East,2,435000,4.5,3057,2,1,1,197,55,5533
Brunswick East,2,570000,4.5,3057,2,2,1,0,,5533
Brunswick East,4,1900000,4.5,3057,4,2,1,227,,5533
Brunswick East,2,1080000,4.5,3057,2,1,0,193,101,5533
Brunswick East,4,1280000,4.5,3057,4,2,0,161,,5533
Brunswick East,2,656000,4.5,3057,2,1,1,0,79,5533
Brunswick East,2,570000,4.5,3057,2,1,2,1188,,5533
Brunswick East,4,1290000,4.5,3057,4,2,2,468,,5533
Brunswick East,3,1170000,4.5,3057,3,2,0,185,,5533
Brunswick East,1,370000,4.5,3057,1,1,1,0,,5533
Brunswick East,2,510000,4.5,3057,2,1,1,0,,5533
Brunswick East,3,1574000,4.5,3057,3,3,2,336,207,5533
Brunswick East,2,665000,4.5,3057,2,1,1,0,96,5533
Brunswick East,2,590000,4.5,3057,2,2,1,0,71,5533
Brunswick East,2,1024000,4.5,3057,2,1,1,148,,5533
Brunswick East,3,1125000,4.5,3057,3,1,2,369,,5533
Brunswick East,2,390000,4.5,3057,2,1,1,0,,5533
Brunswick East,3,800000,4.5,3057,3,3,2,0,,5533
Brunswick East,3,1679000,4.5,3057,3,2,0,326,118,5533
Brunswick East,3,1050000,4.5,3057,3,3,2,87,151,5533
Brunswick East,2,957000,4.5,3057,2,1,1,148,,5533
Brunswick East,3,825000,4.5,3057,3,1,1,213,116,5533
Brunswick East,3,998000,4.5,3057,3,1,2,104,118,5533
Brunswick East,3,1010000,4.5,3057,3,2,1,0,133,5533
Brunswick East,3,910000,4.5,3057,2,1,1,231,,5533
Brunswick East,3,1050000,4.5,3057,3,1,1,279,122,5533
Brunswick East,2,445000,4.5,3057,2,1,1,0,,5533
Brunswick East,2,970000,4.5,3057,1,1,1,213,,5533
Brunswick East,3,1600000,4.5,3057,3,1,2,812,113,5533
Brunswick East,3,1325000,4.5,3057,3,2,2,190,135,5533
Brunswick East,2,480000,4.5,3057,2,2,1,0,,5533
Brunswick East,2,400000,4.5,3057,2,1,1,0,,5533
Brunswick East,3,570000,4.5,3057,2,1,1,0,,5533
Brunswick East,2,771000,4.5,3057,2,2,2,0,,5533
Brunswick East,3,1335000,4.5,3057,3,1,2,308,113,5533
Brunswick East,2,420000,4.5,3057,2,1,1,0,,5533
Brunswick East,3,805000,4.5,3057,2,1,1,0,114,5533
Brunswick East,3,892000,4.5,3057,3,2,1,0,,5533
Burnley,2,1005000,3.5,3121,2,1,0,0,,438
Burnley,2,1231010,3.5,3121,2,1,2,225,119,438
Burnley,2,881000,3.5,3121,2,1,1,172,94,438
Burnley,2,1202500,3.5,3121,2,1,1,149,77,438
Burnley,3,1435000,3.5,3121,3,1,0,182,102,438
Campbellfield,3,368000,14.5,3061,3,1,2,600,,1889
Campbellfield,3,455000,14.5,3061,3,1,1,766,,1889
Carlton,3,735000,1.8,3053,3,1,2,3455,,6786
Carlton,2,1460000,1.8,3053,2,1,0,99,,6786
Carlton,3,860000,1.8,3053,2,2,1,0,109,6786
Carlton,3,1662000,1.8,3053,3,1,0,118,,6786
Carlton,3,1590000,1.8,3053,2,2,2,100,106,6786
Carlton,2,610250,1.8,3053,2,1,1,0,72,6786
